target_file,vuln_file,patch_file,datail,predict
./processed/OP-TEE@@optee_os-4.3.0-rc1/crypto_acipher_alloc_dsa_keypair@@@core@#@lib@#@libtomcrypt@#@dsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_dsa.c_1.1_crypto_acipher_alloc_dsa_public_key_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_dsa.c_1.1_crypto_acipher_alloc_dsa_public_key_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/crypto_acipher_alloc_dsa_keypair@@@core@#@lib@#@libtomcrypt@#@dsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_dsa.c_1.1_crypto_acipher_alloc_dsa_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_dsa.c_1.1_crypto_acipher_alloc_dsa_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/do_allocate_keypair@@@core@#@drivers@#@crypto@#@caam@#@acipher@#@caam_dh.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dh.c_1.1_do_allocate_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dh.c_1.1_do_allocate_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/do_allocate_keypair@@@core@#@drivers@#@crypto@#@caam@#@acipher@#@caam_dh.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dsa.c_1.1_do_allocate_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dsa.c_1.1_do_allocate_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/sign@@@core@#@drivers@#@crypto@#@versal@#@ecc.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_ecc.c_1.1_sign_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_ecc.c_1.1_sign_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/do_free_keypair@@@core@#@drivers@#@crypto@#@se050@#@core@#@rsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_rsa.c_1.1_do_free_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_rsa.c_1.1_do_free_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/crypto_asym_alloc_ecc_keypair@@@core@#@lib@#@libtomcrypt@#@ecc.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_ecc.c_1.1_crypto_asym_alloc_ecc_public_key_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_ecc.c_1.1_crypto_asym_alloc_ecc_public_key_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/crypto_asym_alloc_ecc_keypair@@@core@#@lib@#@libtomcrypt@#@ecc.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_ecc.c_1.1_crypto_asym_alloc_ecc_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_ecc.c_1.1_crypto_asym_alloc_ecc_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/do_allocate_keypair@@@core@#@drivers@#@crypto@#@caam@#@acipher@#@caam_dsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dsa.c_1.1_do_allocate_publickey_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dsa.c_1.1_do_allocate_publickey_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/do_allocate_keypair@@@core@#@drivers@#@crypto@#@caam@#@acipher@#@caam_dsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dh.c_1.1_do_allocate_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dh.c_1.1_do_allocate_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/do_allocate_keypair@@@core@#@drivers@#@crypto@#@caam@#@acipher@#@caam_dsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dsa.c_1.1_do_allocate_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_caam_dsa.c_1.1_do_allocate_keypair_NEW.vul,[False],False
./processed/OP-TEE@@optee_os-4.3.0-rc1/sw_crypto_acipher_free_rsa_keypair@@@core@#@lib@#@libtomcrypt@#@rsa.c,./cache/old_new_funcs/vul/sample/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_rsa.c_1.1_sw_crypto_acipher_free_rsa_keypair_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2023-41325_CWE-XXXX-XXXX_e2ec831cb07ed0099535c7c140cb6338aa62816a_CVE-2023-41325_e2ec831cb07ed0099535c7c140cb6338aa62816a_rsa.c_1.1_sw_crypto_acipher_free_rsa_keypair_NEW.vul,[False],False
